id,class,H,T
4515,1,1.82,8.59
4516,1,1.83,8.59
4517,1,1.84,8.59
4518,1,1.85,8.58
4519,1,1.85,8.58
4520,1,1.86,8.58
4521,1,1.87,8.57
4522,1,1.87,8.57
4523,1,1.88,8.57
4524,1,1.89,8.56
4525,1,1.9,8.56
4526,1,1.9,8.56
4527,1,1.91,8.55
4528,1,1.92,8.55
4529,1,1.93,8.55
4530,1,1.94,8.54
4531,1,1.94,8.54
4532,1,1.95,8.54
4533,1,1.96,8.53
4534,1,1.97,8.53
4535,1,1.97,8.53
4536,1,1.98,8.52
4537,1,1.99,8.52
4538,1,2,8.52
4539,1,2.05,8.51
4540,1,2.16,8.51
4541,1,2.23,8.46
4542,1,2.28,8.36
4543,1,2.23,8.32
4544,1,2.14,8.32
4545,1,2.11,8.39
4546,1,2.11,8.49
4547,1,2.12,8.75
4548,1,2.13,9.05
4549,1,2.12,8.77
4550,1,2.11,8.38
4551,1,2.11,8.5
4552,1,2.11,8.71
4553,1,2.05,8.03
4554,1,2,7.35
4555,1,2.04,7.35
4556,1,2.07,7.36
4557,1,2.07,7.46
4558,1,2.07,7.55
4559,1,2.07,7.55
4560,1,2.06,7.6
4561,1,2.05,7.7
4562,1,2.04,7.68
4563,1,1.32,4.37
4564,1,1.07,4
4565,1,1.03,3.93
4566,1,0.99,3.87
4567,1,0.87,3.68
4568,1,0.78,3.56
4569,1,0.74,3.5
4570,1,0.68,6.7
4571,1,0.63,11.74
4572,1,0.66,11.44
4573,1,0.7,8.84
4574,1,0.73,5.85
4575,1,0.77,4.87
4576,1,0.78,4.97
4577,1,0.79,5.94
4578,1,0.81,8.72
4579,1,0.83,10.43
4580,1,0.84,10.43
4581,1,0.85,10.43
4582,1,0.85,10.43
4583,1,0.85,10.53
4584,1,0.86,10.73
4585,1,0.85,10.82
4586,1,0.82,10.82
4587,1,0.79,10.82
4588,1,0.76,10.82
4589,1,0.75,8.78
4590,1,0.74,5.89
4591,1,0.75,8.38
4592,1,0.76,12.49
4593,1,0.76,10.03
4594,1,0.75,6.34
4595,1,0.73,6.09
4596,1,0.71,6.19
4597,1,0.69,6.19
4598,1,0.67,6.18
4599,1,0.67,5.98
4600,1,0.67,5.81
4601,1,0.65,5.81
4602,1,0.64,5.81
4603,1,0.64,5.81
4604,1,0.66,5.75
4605,1,0.68,5.64
4606,1,0.69,5.54
4607,1,0.68,5.44
4608,1,0.67,8.26
4609,1,0.67,11.98
4610,1,0.69,13.43
4611,1,0.72,14.62
4612,1,0.7,14.78
4613,1,0.68,14.88
4614,1,0.65,14.88
4615,1,0.62,14.93
4616,1,0.57,15.42
4617,1,0.52,15.83
4618,1,0.52,15.73
4625,1,3.02,14.26
4626,1,2.98,14.16
4627,1,2.96,14.14
4628,1,2.99,14.25
4629,1,2.99,14.09
4630,1,2.96,13.7
4631,1,2.95,13.63
4632,1,2.94,13.83
4633,1,2.89,14.03
4634,1,2.82,14.24
4635,1,2.84,14.3
4636,1,2.91,14.3
4637,1,2.96,14.4
4638,1,2.99,14.52
4639,1,2.98,14.83
4640,1,2.95,15.05
4641,1,2.9,14.95
4642,1,2.84,14.77
4643,1,2.77,14.37
4644,1,2.74,14.35
4645,1,2.78,15.05
4646,1,2.77,15.42
4647,1,2.68,15.32
4648,1,2.64,15.37
4649,1,2.64,15.57
4650,1,2.72,15.97
4651,1,2.85,16.49
4652,1,2.84,16.63
4653,1,2.77,16.63
4654,1,2.76,16.12
4655,1,2.75,16.07
4656,1,2.75,16.01
4657,1,2.74,15.95
4658,1,2.73,15.9
4659,1,2.72,15.84
4660,1,2.71,15.78
4661,1,2.71,15.72
4662,1,2.7,15.67
4663,1,2.69,15.61
4664,1,2.68,15.54
4665,1,2.67,15.48
4666,1,2.66,15.42
4667,1,2.66,15.37
4668,1,2.65,15.31
4669,1,2.64,15.25
4670,1,2.63,15.2
4671,1,2.63,15.14
4672,1,2.62,15.08
4673,1,2.61,15.03
4674,1,2.6,14.97
4675,1,2.59,14.91
4676,1,2.59,14.86
4677,1,2.58,14.8
4678,1,2.57,14.74
4679,1,2.56,14.69
4680,1,2.55,14.63
4681,1,2.55,14.57
4682,1,2.54,14.52
4683,1,2.53,14.46
4684,1,2.52,14.4
4685,1,2.52,14.35
4686,1,2.51,14.29
4687,1,2.5,14.23
4688,1,2.49,14.18
4689,1,2.48,14.12
4690,1,2.48,14.06
4691,1,2.47,14.01
4692,1,2.46,13.95
4693,1,2.45,13.89
4694,1,2.44,13.84
4695,1,2.44,13.78
4696,1,2.43,13.7
4697,1,2.42,13.64
4698,1,2.41,13.59
4699,1,2.4,13.53
4700,1,2.39,13.47
4701,1,2.39,13.42
4702,1,2.38,13.36
4703,1,2.37,13.3
4704,1,2.36,13.25
4705,1,2.36,13.19
4706,1,2.35,13.13
4707,1,2.34,13.08
4708,1,2.33,13.02
4709,1,2.32,12.96
4710,1,2.32,12.91
4711,1,2.31,12.85
4712,1,2.3,12.79
4713,1,2.29,12.74
4714,1,2.28,12.68
4715,1,2.28,12.62
4716,1,2.27,12.57
4717,1,2.26,12.51
4718,1,2.25,12.45
4719,1,2.25,12.4
4720,1,2.24,12.34
4721,1,2.23,12.28
4722,1,2.22,12.23
4723,1,2.21,12.25
4724,1,2.19,12.45
4725,1,2.2,12.09
4726,1,2.28,10.32
4727,1,2.28,9.88
4728,1,2.26,9.88
4729,1,2.2,10.26
4730,1,2.13,10.74
4731,1,2.13,10.27
4732,1,2.14,9.57
4733,1,2.13,9.58
4734,1,2.12,9.67
4735,1,2.13,9.58
4736,1,2.14,9.52
4737,1,2.07,10.92
4738,1,2,12.21
4739,1,2,12.31
4740,1,2.02,12.76
4741,1,2.08,15.2
4742,1,2.12,16.33
4743,1,2.09,13.45
4744,1,2.08,12.28
4745,1,2.12,15.18
4746,1,2.13,16.02
4747,1,2.11,13.23
4748,1,2.06,12.97
4749,1,1.97,15.32
4750,1,1.96,14.73
4751,1,2.02,11.34
4752,1,2.05,10.05
4753,1,2.05,10.37
4754,1,2.03,10.6
4755,1,1.99,10.79
4756,1,1.96,10.84
4757,1,1.93,10.8
4758,1,1.94,10.59
4759,1,1.93,10.45
4760,1,1.88,10.45
4761,1,1.83,10.42
4762,1,1.81,10.32
4763,1,1.79,10.26
4764,1,1.78,10.26
4765,1,1.79,9.96
4766,1,1.84,9.35
4767,1,1.87,9.04
4768,1,1.88,8.93
4769,1,1.87,8.99
4770,1,1.84,9.14
4771,1,1.81,9.29
4772,1,1.78,9.45
4773,1,1.74,9.6
4774,1,1.71,9.75
4775,1,1.68,9.9
4776,1,1.65,10.05
4777,1,1.62,10.2
4778,1,1.59,10.35
4779,1,1.56,10.5
4780,1,1.52,10.65
4781,1,1.49,10.8
4782,1,1.46,10.95
4783,1,1.43,11.1
4784,1,1.4,11.25
4785,1,1.37,11.4
4786,1,1.34,11.55
4787,1,1.31,11.7
4788,1,1.27,11.89
4789,1,1.23,12.04
4790,1,1.2,12.19
4791,1,1.17,12.34
4792,1,1.14,12.49
4793,1,1.11,12.64
4794,1,1.08,12.79
4795,1,1.05,12.94
4796,1,1.02,13.09
4797,1,0.98,13.24
4798,1,0.95,13.39
4799,1,0.92,13.54
4800,1,0.89,13.69
4801,1,0.86,13.84
4802,1,0.83,13.99
4803,1,0.8,14.14
4804,1,0.77,14.29
4805,1,0.73,14.44
4806,1,0.7,14.59
4807,1,0.67,14.74
4808,1,0.64,14.89
4809,1,0.61,15.04
4810,1,0.58,15.19
4811,1,0.55,15.34
4812,1,0.52,15.5
4813,1,0.48,15.65
4814,1,0.45,15.8
4815,1,0.44,15.92
4816,1,0.45,16.02
4817,1,0.44,16.17
4818,1,0.42,16.44
4819,1,0.45,16.17
4820,1,0.47,15.83
4821,1,0.51,14.23
4822,1,0.54,12.79
4823,1,0.58,12.89
4824,1,0.62,13.03
4825,1,0.68,13.54
4826,1,0.74,13.96
4827,1,0.75,14.06
4828,1,0.76,14.11
4829,1,0.74,14.01
4830,1,0.73,13.97
4831,1,0.75,14.07
4832,1,0.75,14.17
4833,1,0.71,14.27
4834,1,0.71,14.14
4835,1,0.75,13.73
4836,1,0.77,13.44
4837,1,0.78,13.25
4838,1,0.78,13.17
4839,1,0.76,13.17
4840,1,0.75,13.1
4841,1,0.72,13
4842,1,0.7,11.08
4843,1,0.68,8.52
4844,1,0.68,7.98
4845,1,0.69,8.02
4846,1,0.69,8.07
4847,1,0.7,8.12
4848,1,0.7,8.16
4849,1,0.71,8.23
4850,1,0.72,8.27
4851,1,0.72,8.32
4852,1,0.73,8.37
4853,1,0.73,8.42
4854,1,0.74,8.46
4855,1,0.74,8.51
4856,1,0.75,8.56
4857,1,0.76,8.61
4858,1,0.76,8.65
4859,1,0.77,8.7
4860,1,0.77,8.75
4861,1,0.78,8.79
4862,1,1.72,12.45
4863,1,1.69,12.49
4864,1,1.67,12.54
4865,1,1.64,12.58
4866,1,1.62,12.62
4867,1,1.59,12.67
4868,1,1.56,12.71
4869,1,1.54,12.76
4870,1,1.51,12.8
4871,1,1.49,12.85
4872,1,1.46,12.89
4873,1,1.43,12.95
4874,1,1.41,12.99
4875,1,1.38,13.03
4876,1,1.36,13.08
4877,1,1.33,13.12
4878,1,1.31,13.16
4879,1,1.28,13.21
4880,1,1.26,13.25
4881,1,1.23,13.29
4882,1,1.21,13.34
4883,1,1.18,13.43
4884,1,1.16,13.53
4885,1,1.13,13.54
4886,1,1.11,13.54
4887,1,1.19,13.01
4888,1,1.3,12.41
4889,1,1.35,12.96
4890,1,1.4,13.54
4891,1,1.42,13.65
4892,1,1.44,13.75
4893,1,1.44,13.85
4894,1,1.45,13.93
4895,1,1.45,13.93
4896,1,1.45,13.96
4897,1,1.46,14.06
4898,1,1.46,14.1
4899,1,1.46,13.99
4900,1,1.45,13.96
4901,1,1.42,14.06
4902,1,1.42,14.05
4903,1,1.46,13.85
4904,1,1.45,13.81
4905,1,1.42,13.91
4906,1,1.38,13.93
4907,1,1.35,13.93
4908,1,1.29,12.3
4909,1,1.24,10.38
4910,1,1.28,10.06
4911,1,1.32,9.86
4912,1,1.32,10.17
4913,1,1.33,10.45
4914,1,1.36,10.55
4915,1,1.38,10.63
4916,1,1.37,10.63
4917,1,1.35,10.63
4918,1,1.3,10.63
4919,1,1.26,10.63
4920,1,1.25,10.64
4921,1,1.23,10.56
4922,1,1.19,10.36
4923,1,1.18,10.26
4924,1,1.19,10.26
4925,1,1.22,9.78
4926,1,1.26,8.87
4927,1,1.28,8.57
4928,1,1.29,8.67
4929,1,1.3,8.72
4930,1,1.31,8.75
4931,1,1.33,8.78
4932,1,1.34,8.81
4933,1,1.35,8.84
4934,1,1.36,8.86
4935,1,1.38,8.9
4936,1,1.39,8.93
4937,1,1.4,8.96
4938,1,1.41,8.99
4939,1,1.43,9.02
4940,1,1.44,9.05
4941,1,1.45,9.07
4942,1,1.46,9.1
4943,1,1.47,9.13
4944,1,1.49,9.16
4945,1,1.5,9.19
4946,1,1.51,9.21
4947,1,1.52,9.24
4948,1,1.53,9.27
4949,1,1.54,9.3
4950,1,1.56,9.33
4951,1,1.57,9.36
4952,1,1.58,9.38
4953,1,1.59,9.41
4954,1,1.6,9.44
4955,1,1.61,9.47
4956,1,1.63,9.5
4957,1,1.64,9.53
4958,1,1.65,9.55
4959,1,1.66,9.58
4960,1,1.67,9.61
4961,1,1.69,9.64
4962,1,1.7,9.67
4963,1,1.71,9.7
4964,1,1.72,9.72
4965,1,1.73,9.75
4966,1,1.75,9.79
4967,1,1.76,9.82
4968,1,1.77,9.85
4969,1,1.78,9.87
4970,1,1.8,9.9
4971,1,1.81,9.93
4972,1,1.82,9.96
4973,1,1.83,9.99
4974,1,1.84,10.02
4975,1,1.85,10.04
4976,1,1.87,10.07
4977,1,1.88,10.1
4978,1,1.89,10.13
4979,1,1.9,10.16
4980,1,1.91,10.19
4981,1,1.93,10.21
4982,1,1.94,10.24
4983,1,1.95,10.27
4984,1,1.96,10.3
4985,1,1.97,10.33
4986,1,1.98,10.36
4987,1,2,10.38
4988,1,2.01,10.41
4989,1,2.02,10.44
4990,1,2.03,10.47
4991,1,2.04,10.5
4992,1,2.06,10.53
4993,1,2.07,10.55
4994,1,2.08,10.58
4995,1,2.09,10.61
4996,1,2.1,10.64
4997,1,2.12,10.68
4998,1,2.13,10.71
4999,1,2.14,10.74
5000,1,2.15,10.76
5001,1,2.17,10.79
5002,1,2.18,10.82
5003,1,2.19,10.85
5004,1,2.2,10.88
5005,1,2.21,10.91
5006,1,2.23,10.93
5007,1,2.24,10.96
5008,1,2.25,10.99
5009,1,2.26,11.02
5010,1,2.27,11.05
5011,1,2.28,11.07
5012,1,2.3,11.1
5013,1,2.31,11.13
5014,1,2.32,11.16
5015,1,2.33,11.19
5016,1,2.34,11.22
5017,1,2.36,11.24
5018,1,2.37,11.27
5019,1,2.38,11.3
5020,1,2.39,11.33
5021,1,2.4,11.36
5022,1,2.41,11.39
5023,1,2.43,11.41
5024,1,2.44,11.44
5025,1,2.45,11.47
5026,1,2.46,11.5
5027,1,2.48,11.54
5028,1,2.49,11.56
5029,1,2.5,11.59
5030,1,2.49,11.61
5031,1,2.46,11.61
5032,1,2.42,11.66
5033,1,2.36,11.76
5034,1,2.33,11.99
5035,1,2.31,12.29
5036,1,2.32,12.38
5037,1,2.33,12.38
5038,1,2.31,12.38
5039,1,2.28,12.38
5040,1,2.28,12.38
5041,1,2.27,12.38
5042,1,2.23,12.11
5043,1,2.19,11.81
5044,1,2.17,11.7
5045,1,2.14,11.6
5046,1,2.1,11.6
5047,1,2.05,11.62
5048,1,2.02,11.82
5049,1,1.98,11.99
5050,1,1.92,11.99
5051,1,1.87,12.12
5052,1,1.85,12.61
5053,1,1.81,12.81
5054,1,1.74,12.3
5055,1,1.7,11.95
5056,1,1.7,11.85
5057,1,1.71,11.75
5058,1,1.74,11.61
5059,1,1.82,11.6
5060,1,1.9,11.6
5061,1,1.92,11.6
5062,1,1.95,11.61
5063,1,1.94,12.01
5064,1,1.93,12.33
5065,1,1.89,11.73
5066,1,1.84,11.26
5067,1,1.78,11.56
5068,1,1.73,11.74
5069,1,2.22,13.67
5070,1,2.25,13.8
5071,1,2.26,13.86
5072,1,2.28,13.92
5073,1,2.29,13.98
5074,1,2.3,14.04
5075,1,2.32,14.11
5076,1,2.33,14.17
5077,1,2.35,14.23
5078,1,2.36,14.29
5079,1,2.38,14.35
5080,1,2.39,14.41
5081,1,2.41,14.48
5082,1,2.42,14.54
5083,1,2.45,14.66
5084,1,2.47,14.72
5085,1,2.48,14.78
5086,1,2.5,14.85
5087,1,2.51,14.91
5088,1,2.53,14.97
5089,1,2.54,15.03
5090,1,2.56,15.09
5091,1,2.57,15.15
5092,1,2.59,15.22
5093,1,2.6,15.28
5094,1,2.62,15.34
5095,1,2.63,15.4
5096,1,2.65,15.48
5097,1,2.67,15.54
5098,1,2.68,15.61
5099,1,2.7,15.67
5100,1,2.71,15.73
5101,1,2.73,15.79
5102,1,2.74,15.85
5103,1,2.76,15.91
5104,1,2.77,15.98
5105,1,2.79,16.04
5106,1,2.8,16.1
5107,1,2.82,16.16
5108,1,2.83,16.22
5109,1,2.85,16.28
5110,1,2.86,16.35
5111,1,2.88,16.41
5112,1,2.89,16.47
5113,1,2.91,16.53
5114,1,2.92,16.59
5115,1,2.93,16.65
5116,1,2.95,16.72
5117,1,2.96,16.78
5118,1,2.98,16.84
5119,1,2.99,16.9
5120,1,3.01,16.96
5121,1,3.02,17.02
5122,1,2.99,16.87
5123,1,2.95,16.67
5124,1,2.94,16.56
5125,1,2.93,16.46
5126,1,3.08,16.54
5127,1,3.18,16.68
5128,1,3,16.78
5129,1,2.93,16.84
5130,1,2.99,16.84
5131,1,3.05,16.94
5132,1,3.11,17.14
5133,1,3.04,16
5134,1,2.85,13.77
5135,1,2.84,12.97
5136,1,2.93,12.97
5137,1,2.82,12.19
5138,1,2.63,11.1
5139,1,2.65,10.84
5140,1,2.74,10.84
5141,1,2.83,13.2
5142,1,2.91,16.01
5143,1,2.91,16.35
5144,1,2.9,16.46
5145,1,3.25,16.36
5146,1,3.56,16.26
5147,1,3.3,16.26
5148,1,3.08,16.28
5149,1,3.04,16.38
5150,1,2.99,16.48
5151,1,2.88,16.58
5152,1,2.41,13.99
5153,1,2.41,13.84
5154,1,2.42,13.7
5155,1,2.42,13.55
5156,1,2.43,13.48
5157,1,2.43,13.4
5158,1,2.43,13.33
5159,1,2.43,13.26
5160,1,2.43,13.18
5161,1,2.44,13.11
5162,1,2.44,12.96
5163,1,2.44,12.89
5164,1,2.44,12.81
5165,1,2.45,12.74
5166,1,2.45,12.59
5167,1,2.45,12.52
5168,1,2.45,12.45
5169,1,2.46,12.35
5170,1,2.46,12.28
5171,1,2.46,12.21
5172,1,2.46,12.13
5173,1,2.47,12.06
5174,1,2.47,11.99
5175,1,2.47,11.91
5176,1,2.47,11.84
5177,1,2.47,11.76
5178,1,2.48,11.69
5179,1,2.48,11.62
5180,1,2.48,11.54
5181,1,2.48,11.47
5182,1,2.48,11.4
5183,1,2.49,11.32
5184,1,2.49,11.25
5185,1,2.49,11.18
5186,1,2.49,11.1
5187,1,2.5,11.03
5188,1,2.5,10.96
5189,1,2.5,10.88
5190,1,2.5,10.81
5191,1,2.5,10.74
5192,1,2.51,10.66
5193,1,2.51,10.59
5194,1,2.51,10.52
5195,1,2.51,10.44
5196,1,2.51,10.37
5197,1,2.52,10.3
5198,1,2.52,10.22
5199,1,2.52,10.13
5200,1,2.52,10.05
5201,1,2.53,9.98
5202,1,2.53,9.91
5203,1,2.53,9.83
5204,1,2.53,9.76
5205,1,2.53,9.68
5206,1,2.54,9.61
5207,1,2.54,9.53
5208,1,2.59,9.38
5209,1,2.72,9.08
5210,1,2.81,8.91
5211,1,2.82,8.91
5212,1,2.82,8.96
5213,1,2.81,9.06
5214,1,2.77,8.99
5215,1,2.7,8.8
5216,1,2.69,8.71
5217,1,2.73,8.71
5218,1,2.74,8.71
5219,1,2.73,8.71
5220,1,2.88,8.71
5221,1,3.11,8.71
5222,1,2.97,8.85
5223,1,2.68,9.05
5224,1,2.84,9.1
5225,1,3.17,9.1
5226,1,3.04,8.95
5227,1,2.77,8.75
5228,1,2.83,8.71
5229,1,2.96,8.71
5230,1,2.75,9.18
5231,1,2.59,9.49
5232,1,2.52,9.49
5233,1,2.46,9.39
5234,1,2.43,9.09
5235,1,2.51,8.96
5236,1,2.73,9.05
5241,1,2.59,8.59
5242,1,2.54,8.69
5243,1,2.57,8.52
5244,1,2.6,8.32
5245,1,2.45,8.12
5246,1,2.28,7.93
5247,1,2.26,8.32
5248,1,2.25,8.7
5249,1,2.21,8.74
5250,1,2.18,8.77
5251,1,2.15,8.81
5252,1,2.12,8.85
5253,1,2.08,8.88
5254,1,2.05,8.92
5255,1,2.02,8.96
5256,1,1.99,8.99
5257,1,1.95,9.03
5258,1,1.92,9.07
5259,1,1.89,9.1
5260,1,1.86,9.14
5261,1,1.81,9.19
5262,1,1.78,9.22
5263,1,1.75,9.26
5264,1,1.72,9.3
5265,1,1.68,9.33
5266,1,1.65,9.37
5267,1,1.62,9.41
5268,1,1.59,9.44
5269,1,1.55,9.48
5270,1,1.52,9.52
5271,1,1.49,9.55
5272,1,1.45,9.59
5273,1,1.42,9.63
5274,1,1.39,9.66
5275,1,1.36,9.7
5276,1,1.32,9.74
5277,1,1.29,9.77
5278,1,1.26,9.81
5279,1,1.22,9.85
5280,1,1.19,9.89
5281,1,1.16,9.92
5282,1,1.13,9.96
5283,1,1.09,10
5284,1,1.06,10.03
5285,1,1.03,10.07
5286,1,0.99,10.11
5287,1,0.96,10.14
5288,1,0.93,10.18
5289,1,0.9,10.22
5290,1,0.86,10.25
5291,1,0.83,10.36
5292,1,0.8,10.45
5293,1,0.9,5.27
5294,1,0.79,5.23
5295,1,0.56,5.91
5296,1,0.61,6.8
5297,1,0.64,7.19
5298,1,0.68,7.57
5299,1,0.72,7.96
5300,1,0.75,8.34
5301,1,0.79,8.72
5302,1,0.83,9.11
5303,1,0.86,9.49
5304,1,0.91,10.03
5305,1,0.95,10.41
5306,1,1.01,10.45
5307,1,1.06,10.45
5308,1,1.12,10.45
5309,1,1.16,10.45
5310,1,1.2,10.45
5311,1,1.16,10.45
5312,1,1.13,10.78
5313,1,1.1,13.17
5314,1,1.06,15.09
5315,1,1.02,14.98
5316,1,0.99,14.88
5317,1,0.96,14.78
5318,1,0.93,14.68
5319,1,0.9,14.58
5320,1,0.87,14.52
5321,1,0.84,14.52
5322,1,0.81,13.57
5323,1,0.79,11.56
5324,1,0.76,12.88
5325,1,0.71,17.01
5326,1,0.67,18.66
5327,1,0.64,18.46
5328,1,0.62,18.45
5329,1,0.61,18.55
5330,1,0.59,18.5
5331,1,0.56,18.4
5332,1,0.51,18.15
5333,1,0.46,17.84
5334,1,0.49,17.69
5335,1,0.52,17.64
5336,1,0.55,17.74
5337,1,0.58,17.78
5338,1,0.6,17.68
5339,1,0.6,17.65
5340,1,0.58,17.74
5341,1,0.58,17.88
5342,1,0.62,18.09
5347,1,1.52,6.53
5348,1,1.51,5.21
5349,1,1.5,4.85
5350,1,1.49,4.85
5351,1,1.55,4.85
5352,1,1.62,4.85
5353,1,1.66,4.85
5354,1,1.7,4.85
5355,1,1.62,4.58
5356,1,1.53,4.27
5357,1,1.54,3.98
5358,1,1.54,3.68
5359,1,1.59,3.58
5360,1,1.64,3.7
5361,1,1.64,6.46
5362,1,1.64,8.69
5363,1,1.6,8.59
5364,1,1.57,8.49
5365,1,1.56,8.35
5366,1,1.55,8.25
5367,1,1.54,8.15
5368,1,1.44,12.85
5369,1,1.35,12.95
5370,1,1.33,12.97
5371,1,1.29,13.02
5372,1,1.24,13.07
5373,1,1.22,13.09
5374,1,1.2,13.12
5375,1,1.18,13.14
5376,1,1.16,13.16
5377,1,1.13,13.19
5378,1,1.09,13.23
5379,1,1.07,13.26
5380,1,1.05,13.28
5381,1,1.02,13.31
5382,1,1,13.33
5383,1,0.98,13.35
5384,1,0.96,13.38
5385,1,0.94,13.4
5386,1,0.92,13.43
5387,1,0.89,13.45
5388,1,0.87,13.47
5389,1,0.84,13.51
5390,1,0.82,13.53
5391,1,0.8,13.55
5392,1,0.77,13.58
5393,1,0.75,13.6
5394,1,0.73,13.63
5395,1,0.71,13.65
5396,1,0.69,13.67
5397,1,0.67,13.7
5398,1,0.64,13.72
5399,1,0.62,13.8
5400,1,0.6,13.9
5401,1,0.72,14.86
5402,1,0.87,15.96
5403,1,0.91,16.13
5404,1,0.94,16.23
5405,1,0.92,16.33
5406,1,0.91,16.43
5407,1,0.96,16.53
5408,1,0.99,16.64
5409,1,0.97,16.85
5410,1,0.95,16.47
5411,1,0.96,13.9
5412,1,0.96,11.99
5413,1,0.96,11.99
5414,1,0.95,12.02
5415,1,0.91,12.12
5416,1,0.89,12.22
5417,1,0.92,12.32
5418,1,0.9,12.37
5419,1,0.83,12.37
5420,1,0.82,12.22
5421,1,0.82,12.01
5422,1,0.78,12.17
5423,1,0.74,12.37
5424,1,0.73,12.85
5425,1,0.72,13.34
5426,1,0.71,13.44
5427,1,0.7,13.54
5428,1,0.66,13.64
5429,1,0.63,13.63
5430,1,0.57,13.04
5431,1,0.52,12.53
5432,1,0.56,12.34
5439,1,2.02,15.27
5440,1,2.2,15.68
5441,1,2.28,16.14
5442,1,2.28,16.64
5443,1,2.31,16.83
5444,1,2.34,16.83
5445,1,2.37,16.76
5446,1,2.39,16.66
5447,1,2.36,15.4
5517,1,2.14,16
5518,1,2.19,15.81
5519,1,2.25,15.67
5520,1,2.32,15.67
5521,1,2.36,15.71
5522,1,2.38,15.81
5523,1,2.35,16.04
5524,1,2.3,16.24
5525,1,2.23,16.35
5526,1,2.15,16.44
5527,1,2.05,16.25
5528,1,1.95,16.06
5529,1,2.01,16.16
5530,1,2.05,16.26
5531,1,2.02,16.36
5532,1,1.99,16.46
5533,1,1.97,16.56
5534,1,1.95,16.04
5535,1,1.97,13.11
5536,1,1.96,11.98
5537,1,1.91,15.32
5538,1,1.86,17.42
5539,1,1.81,17.41
5540,1,1.79,15.5
5541,1,1.82,10.64
5542,1,1.82,8.27
5543,1,1.8,8.16
5544,1,1.76,8.31
5545,1,1.72,8.6
5546,1,1.67,11.45
5547,1,1.63,15.66
5548,1,1.63,13.83
5549,1,1.66,9.66
5550,1,1.58,9.18
5551,1,1.48,9.28
5552,1,1.37,13.22
5553,1,1.24,16.39
5554,1,1.17,12
5555,1,1.17,8.99
5556,1,1.27,8.69
5557,1,1.38,8.52
5558,1,1.51,8.52
5559,1,1.57,10.42
5560,1,1.58,14.33
5561,1,1.55,16.12
5562,1,1.51,16.22
5563,1,1.49,16.27
5564,1,1.49,16.29
5565,1,1.49,16.31
5566,1,1.49,16.33
5567,1,1.5,16.34
5568,1,1.5,16.36
5569,1,1.5,16.38
5570,1,1.5,16.4
5571,1,1.5,16.41
5572,1,1.5,16.43
5573,1,1.51,16.45
5574,1,1.51,16.47
5575,1,1.51,16.49
5576,1,1.51,16.5
5577,1,1.51,16.52
5578,1,1.52,16.54
5579,1,1.52,16.56
5580,1,1.52,16.58
5581,1,1.52,16.59
5582,1,1.52,16.61
5583,1,1.52,16.63
5584,1,1.53,16.65
5585,1,1.53,16.67
5586,1,1.53,16.69
5587,1,1.53,16.71
5588,1,1.53,16.73
5589,1,1.54,16.74
5590,1,1.54,16.76
5591,1,1.54,16.78
5592,1,1.54,16.8
5593,1,1.54,16.81
5594,1,1.54,16.83
5595,1,1.55,16.85
5596,1,1.55,16.87
5597,1,1.55,16.89
5598,1,1.55,16.9
5599,1,1.55,16.92
5600,1,1.55,16.94
5601,1,1.56,16.96
5602,1,1.56,16.97
5603,1,1.56,16.99
5604,1,1.56,17.01
5605,1,1.56,17.03
5606,1,1.56,17.05
5607,1,1.57,17.06
5608,1,1.57,17.08
5609,1,1.57,17.1
5610,1,1.57,17.12
5611,1,1.57,17.14
5612,1,1.58,17.15
5613,1,1.58,17.17
5614,1,1.58,17.19
5615,1,1.58,17.21
5616,1,1.58,17.23
5617,1,1.58,17.25
5618,1,1.59,17.27
5619,1,1.59,17.28
5665,1,2.63,4.27
5666,1,2.55,4.27
5667,1,2.47,4.37
5668,1,2.4,4.46
5669,1,2.42,4.36
5670,1,2.43,4.27
5671,1,2.4,4.27
5672,1,2.4,4.24
5673,1,2.57,4.03
5674,1,2.67,4.41
5675,1,2.51,6.91
5676,1,2.38,8.04
5677,1,2.33,5.66
5678,1,2.28,4.87
5679,1,2.26,7.33
5680,1,2.24,8.94
5681,1,2.24,9.03
5682,1,2.24,10.16
5683,1,2.24,12.69
5684,1,2.25,14.15
5685,1,2.25,14.55
5686,1,2.23,13.03
5687,1,2.2,9.98
5688,1,2.18,9.15
5689,1,2.17,9.56
5690,1,2.19,9.6
5691,1,2.24,9.5
5692,1,2.23,9.55
5693,1,2.21,9.65
5694,1,2.27,9.58
5695,1,2.33,9.48
5696,1,2.4,9.47
5697,1,2.38,9.5
5698,1,2.23,9.61
5699,1,2.14,10.73
5700,1,2.16,13.51
5701,1,2.19,15.01
5702,1,2.22,15.21
5703,1,2.15,15
5704,1,2,14.5
5705,1,1.93,14.25
5706,1,1.92,14.13
5707,1,1.9,14
5708,1,1.89,13.88
5709,1,1.87,13.76
5710,1,1.85,13.65
5711,1,1.84,13.53
5712,1,1.82,13.41
5713,1,1.81,13.29
5714,1,1.79,13.18
5715,1,1.78,13.06
5716,1,1.76,12.94
5717,1,1.75,12.82
5718,1,1.73,12.7
5719,1,1.72,12.59
5720,1,1.7,12.47
5721,1,1.69,12.35
5722,1,1.67,12.23
5723,1,1.66,12.12
5724,1,1.64,12
5725,1,1.63,11.88
5726,1,1.61,11.73
