id,H,T
5326,0.67,18.66
5327,0.64,18.46
5328,0.62,18.45
5329,0.61,18.55
5330,0.59,18.5
5331,0.56,18.4
5332,0.51,18.15
5333,0.46,17.84
5334,0.49,17.69
5335,0.52,17.64
5336,0.55,17.74
5337,0.58,17.78
5338,0.6,17.68
5339,0.6,17.65
5340,0.58,17.74
5341,0.58,17.88
5342,0.62,18.09
5347,1.52,6.53
5348,1.51,5.21
5349,1.5,4.85
5350,1.49,4.85
5351,1.55,4.85
5352,1.62,4.85
5353,1.66,4.85
5354,1.7,4.85
5355,1.62,4.58
5356,1.53,4.27
5357,1.54,3.98
5358,1.54,3.68
5359,1.59,3.58
5360,1.64,3.7
5361,1.64,6.46
5362,1.64,8.69
5363,1.6,8.59
5364,1.57,8.49
5365,1.56,8.35
5366,1.55,8.25
5367,1.54,8.15
5368,1.44,12.85
5369,1.35,12.95
5370,1.33,12.97
5371,1.29,13.02
5372,1.24,13.07
5373,1.22,13.09
5374,1.2,13.12
5375,1.18,13.14
5376,1.16,13.16
5377,1.13,13.19
5378,1.09,13.23
5379,1.07,13.26
5380,1.05,13.28
5381,1.02,13.31
5382,1,13.33
5383,0.98,13.35
5384,0.96,13.38
5385,0.94,13.4
5386,0.92,13.43
5387,0.89,13.45
5388,0.87,13.47
5389,0.84,13.51
5390,0.82,13.53
5391,0.8,13.55
5392,0.77,13.58
5393,0.75,13.6
5394,0.73,13.63
5395,0.71,13.65
5396,0.69,13.67
5397,0.67,13.7
5398,0.64,13.72
5399,0.62,13.8
5400,0.6,13.9
5401,0.72,14.86
5402,0.87,15.96
5403,0.91,16.13
5404,0.94,16.23
5405,0.92,16.33
5406,0.91,16.43
5407,0.96,16.53
5408,0.99,16.64
5409,0.97,16.85
5410,0.95,16.47
5411,0.96,13.9
5412,0.96,11.99
5413,0.96,11.99
5414,0.95,12.02
5415,0.91,12.12
5416,0.89,12.22
5417,0.92,12.32
5418,0.9,12.37
5419,0.83,12.37
5420,0.82,12.22
5421,0.82,12.01
5422,0.78,12.17
5423,0.74,12.37
5424,0.73,12.85
5425,0.72,13.34
5426,0.71,13.44
5427,0.7,13.54
5428,0.66,13.64
5429,0.63,13.63
5430,0.57,13.04
5431,0.52,12.53
5432,0.56,12.34
5439,2.02,15.27
5440,2.2,15.68
5441,2.28,16.14
5442,2.28,16.64
5443,2.31,16.83
5444,2.34,16.83
5445,2.37,16.76
5446,2.39,16.66
5447,2.36,15.4
5517,2.14,16
5518,2.19,15.81
5519,2.25,15.67
5520,2.32,15.67
5521,2.36,15.71
5522,2.38,15.81
5523,2.35,16.04
5524,2.3,16.24
5525,2.23,16.35
5526,2.15,16.44
5527,2.05,16.25
5528,1.95,16.06
5529,2.01,16.16
5530,2.05,16.26
5531,2.02,16.36
5532,1.99,16.46
5533,1.97,16.56
5534,1.95,16.04
5535,1.97,13.11
5536,1.96,11.98
5537,1.91,15.32
5538,1.86,17.42
5539,1.81,17.41
5540,1.79,15.5
5541,1.82,10.64
5542,1.82,8.27
5543,1.8,8.16
5544,1.76,8.31
5545,1.72,8.6
5546,1.67,11.45
5547,1.63,15.66
5548,1.63,13.83
5549,1.66,9.66
5550,1.58,9.18
5551,1.48,9.28
5552,1.37,13.22
5553,1.24,16.39
5554,1.17,12
5555,1.17,8.99
5556,1.27,8.69
5557,1.38,8.52
5558,1.51,8.52
5559,1.57,10.42
5560,1.58,14.33
5561,1.55,16.12
5562,1.51,16.22
5563,1.49,16.27
5564,1.49,16.29
5565,1.49,16.31
5566,1.49,16.33
5567,1.5,16.34
5568,1.5,16.36
5569,1.5,16.38
5570,1.5,16.4
5571,1.5,16.41
5572,1.5,16.43
5573,1.51,16.45
5574,1.51,16.47
5575,1.51,16.49
5576,1.51,16.5
5577,1.51,16.52
5578,1.52,16.54
5579,1.52,16.56
5580,1.52,16.58
5581,1.52,16.59
5582,1.52,16.61
5583,1.52,16.63
5584,1.53,16.65
5585,1.53,16.67
5586,1.53,16.69
5587,1.53,16.71
5588,1.53,16.73
5589,1.54,16.74
5590,1.54,16.76
5591,1.54,16.78
5592,1.54,16.8
5593,1.54,16.81
5594,1.54,16.83
5595,1.55,16.85
5596,1.55,16.87
5597,1.55,16.89
5598,1.55,16.9
5599,1.55,16.92
5600,1.55,16.94
5601,1.56,16.96
5602,1.56,16.97
5603,1.56,16.99
5604,1.56,17.01
5605,1.56,17.03
5606,1.56,17.05
5607,1.57,17.06
5608,1.57,17.08
5609,1.57,17.1
5610,1.57,17.12
5611,1.57,17.14
5612,1.58,17.15
5613,1.58,17.17
5614,1.58,17.19
5615,1.58,17.21
5616,1.58,17.23
5617,1.58,17.25
5618,1.59,17.27
5619,1.59,17.28
5665,2.63,4.27
5666,2.55,4.27
5667,2.47,4.37
5668,2.4,4.46
5669,2.42,4.36
5670,2.43,4.27
5671,2.4,4.27
5672,2.4,4.24
5673,2.57,4.03
5674,2.67,4.41
5675,2.51,6.91
5676,2.38,8.04
5677,2.33,5.66
5678,2.28,4.87
5679,2.26,7.33
5680,2.24,8.94
5681,2.24,9.03
5682,2.24,10.16
5683,2.24,12.69
5684,2.25,14.15
5685,2.25,14.55
5686,2.23,13.03
5687,2.2,9.98
5688,2.18,9.15
5689,2.17,9.56
5690,2.19,9.6
5691,2.24,9.5
5692,2.23,9.55
5693,2.21,9.65
5694,2.27,9.58
5695,2.33,9.48
5696,2.4,9.47
5697,2.38,9.5
5698,2.23,9.61
5699,2.14,10.73
5700,2.16,13.51
5701,2.19,15.01
5702,2.22,15.21
5703,2.15,15
5704,2,14.5
5705,1.93,14.25
5706,1.92,14.13
5707,1.9,14
5708,1.89,13.88
5709,1.87,13.76
5710,1.85,13.65
5711,1.84,13.53
5712,1.82,13.41
5713,1.81,13.29
5714,1.79,13.18
5715,1.78,13.06
5716,1.76,12.94
5717,1.75,12.82
5718,1.73,12.7
5719,1.72,12.59
5720,1.7,12.47
5721,1.69,12.35
5722,1.67,12.23
5723,1.66,12.12
5724,1.64,12
5725,1.63,11.88
5726,1.61,11.73
5727,1.59,11.61
5728,1.57,11.49
5729,1.56,11.38
5730,1.54,11.26
5731,1.53,11.14
5732,1.51,11.02
5733,1.5,10.9
5734,1.48,10.79
5735,1.47,10.67
5736,1.45,10.55
5737,1.44,10.43
5738,1.42,10.32
5739,1.41,10.2
5740,1.39,10.08
5741,1.38,9.96
5742,1.36,9.85
5743,1.35,9.73
5744,1.33,9.61
5745,1.32,9.49
5746,1.3,9.37
5747,1.28,9.26
5748,1.27,9.14
5749,1.28,9.08
5750,1.31,9.08
5751,1.32,9.08
5752,1.31,9.08
5753,1.31,9.03
5754,1.32,8.92
5755,1.32,9.1
5756,1.34,9.4
5757,1.28,9.48
5758,1.23,9.47
5759,1.22,9.37
5760,1.21,8.82
5761,1.18,6.42
5762,1.16,4.72
5763,1.16,5.01
5764,1.16,5.16
5765,1.18,4.96
5766,1.18,4.87
5767,1.17,4.97
5768,1.14,5.08
5769,1.1,5.17
5770,1.08,4.92
5771,1.08,4.33
5772,1.08,4.07
5773,1.07,4.07
5774,1.07,4.27
5775,1.09,4.56
5776,1.06,4.72
5777,1.01,4.82
5778,1.03,5
5779,1.06,5.2
5780,1.06,5.23
5781,1.06,5.23
5782,1.07,5.05
5783,1.08,4.84
5784,1.17,4.84
5785,1.24,4.87
5786,1.27,5.17
5787,1.27,5.37
5788,1.24,5.27
5789,1.23,5.33
5790,1.23,5.53
5791,1.18,5.68
5792,1.11,5.78
5793,1.09,5.95
5794,1.09,6.14
5795,1.1,6.2
5796,1.1,6.2
5797,1.09,6.04
5798,1.07,5.84
5799,1.05,5.81
5800,1.02,5.8
5801,1,5.8
5802,0.99,5.8
5803,0.96,5.9
5804,0.92,6
5805,0.89,6
5806,0.86,6.01
5807,0.85,6.11
5808,0.84,6.15
5809,0.81,5.85
5810,0.79,5.64
5811,0.79,5.74
5812,0.77,5.77
5813,0.75,5.67
5814,0.72,5.61
5815,0.71,5.61
5816,0.7,5.57
5817,0.7,5.47
5818,0.7,5.34
5819,0.7,5.24
5820,0.73,5.04
5821,0.77,4.84
5822,0.76,4.93
5823,0.75,5.03
5824,0.8,5.13
5825,0.85,5.22
5826,0.88,5.22
5827,0.9,5.24
5828,0.89,5.33
5829,0.88,5.42
5830,0.85,5.42
5831,0.81,5.42
5832,0.75,5.42
5833,0.69,6.2
5834,0.66,8.69
5835,0.64,10.11
5836,0.65,9.71
5837,0.65,9.89
5838,0.65,10.79
5839,0.65,12.74
5840,0.67,15.62
5841,0.69,16.68
5842,0.72,16.42
5843,0.74,16.15
5844,0.76,15.88
5845,0.78,15.62
5846,0.81,15.35
5847,0.83,15.29
5848,0.85,15.29
5849,0.87,15.54
5850,0.87,15.67
5851,0.86,15.67
5852,0.86,15.64
5853,0.88,15.53
5854,0.89,15.12
5855,0.9,14.32
5856,0.91,13.93
5857,0.9,13.93
5858,0.89,14.91
5859,0.87,16.59
5860,0.86,17.22
5861,0.85,17.22
5862,0.89,17.08
5863,0.95,16.88
5864,0.97,16.68
5865,0.99,16.48
5866,0.96,16.44
5867,0.92,16.44
5868,0.87,16.44
5869,0.83,16.44
5870,0.79,16.64
5871,0.76,16.81
5872,0.79,15.5
5873,0.81,14.3
5874,0.85,14.2
5875,0.89,14.09
5876,0.92,13.89
5877,0.96,13.76
5878,1.01,13.85
5879,0.9,12.53
5880,0.64,10.14
5881,0.56,9.48
5882,0.57,9.77
5883,0.59,9.8
5884,0.61,9.7
5885,0.63,11
5886,0.64,12.81
5887,0.66,13.07
5888,0.67,12.97
5889,0.68,12.87
5890,0.69,12.77
5891,0.68,12.86
5892,0.68,12.95
5893,0.71,12.85
5894,0.74,12.76
5895,0.78,12.76
5896,0.82,12.61
5897,0.88,11.7
5898,0.93,11
5899,0.96,10.9
5900,1,11.18
5901,1.06,12.29
5902,1.09,12.88
5903,1.08,12.69
5904,1.08,12.71
5905,1.08,13.01
5906,1.1,13.25
5907,1.12,13.46
5908,1.2,13.43
5909,1.32,13.23
5910,1.37,13.09
5911,1.37,12.95
5912,1.29,12.85
5913,1.23,12.79
5914,1.26,12.88
5915,1.3,12.92
5916,1.38,12.72
5917,1.43,12.57
5918,1.42,12.57
6088,2.19,10.66
6089,2.12,11.57
6090,2.08,12.14
6091,2.09,12.05
6092,2.09,11.84
6093,2.09,11.45
6094,2.11,11.25
6095,2.16,11.36
6096,2.21,11.31
6097,2.27,11.11
6098,2.27,11.08
6099,2.22,11.18
6100,2.24,11.09
6101,2.3,10.9
6102,2.34,11.68
6103,2.36,12.99
6104,2.37,13.34
6105,2.36,13.32
6106,2.34,13.22
6107,2.31,13.18
6108,2.27,13.28
6109,2.24,13.47
6110,2.22,13.77
6111,2.21,13.93
6112,2.21,13.93
6113,2.25,13.93
6114,2.31,13.93
6115,2.28,13.87
6116,2.18,13.77
6117,2.13,13.67
6118,2.11,13.57
6119,2.08,13.54
6120,2.04,13.54
6121,2,14.16
6122,1.96,14.97
6123,1.93,15
6124,1.91,14.9
6125,1.88,14.77
6126,1.86,14.64
6127,1.83,14.51
6128,1.8,14.38
6129,1.78,14.25
6130,1.75,14.12
6131,1.73,13.99
6132,1.7,13.86
6133,1.67,13.73
6134,1.65,13.6
6135,1.62,13.47
6136,1.59,13.3
6137,1.56,13.17
6138,1.54,13.04
6139,1.51,12.91
6140,1.48,12.77
6141,1.46,12.64
6142,1.43,12.51
6143,1.41,12.38
6144,1.38,12.25
6145,1.35,12.12
6146,1.33,11.99
6147,1.3,11.86
6148,1.28,11.73
6149,1.25,11.6
6150,1.22,11.47
6151,1.2,11.34
6152,1.17,11.21
6153,1.15,11.08
6154,1.12,10.95
6155,1.1,10.82
6156,1.07,10.69
6157,1.04,10.56
6158,1.02,10.43
6159,0.99,10.3
6160,0.97,10.17
6161,0.94,10.04
6162,0.91,9.91
6163,0.89,9.78
6164,0.86,9.65
6165,0.84,9.52
6166,0.81,9.39
6167,0.78,9.22
6168,0.75,9.09
6169,0.72,8.96
6170,0.7,8.83
6171,0.67,8.7
6172,0.65,8.57
6173,0.62,8.43
6174,0.6,8.23
6175,0.64,7.56
6176,0.67,7.26
6177,0.7,7.56
6178,0.72,7.7
6179,0.7,7.6
6180,0.69,7.45
6181,0.68,7.25
6182,0.66,7.15
6183,0.63,7.15
6184,0.6,7.09
6185,0.57,7
6186,0.55,6.96
6187,0.53,6.96
6188,0.53,6.17
6189,0.54,5.05
6190,0.6,5.23
6191,0.66,5.71
6192,0.71,5.8
6193,0.74,5.8
6194,0.74,5.8
6195,0.73,5.8
6196,0.71,5.7
6197,0.68,5.61
6198,0.62,5.61
6199,0.58,5.61
6200,0.54,5.61
6201,0.55,5.76
6202,0.6,6.05
6203,0.64,6.14
6204,0.66,6.03
6205,0.64,6
6206,0.59,6
6207,0.55,6
6208,0.5,6
6209,0.48,5.62
6210,0.46,5.13
6211,0.46,5.03
6212,0.46,5.03
6213,0.48,5.3
6214,0.5,5.6
6215,0.53,5.97
6216,0.56,6.34
6217,0.59,6.71
6218,0.61,7.09
6219,0.64,7.46
6220,0.67,7.83
6221,0.69,8.21
6222,0.72,8.58
6223,0.75,8.95
6224,0.78,9.33
6225,0.8,9.7
6226,0.83,10.07
6227,0.86,10.45
6228,0.89,10.82
6229,0.92,11.3
6230,0.95,11.68
6231,0.98,12.05
6232,1,12.42
6233,1.03,12.8
6234,1.06,13.17
6235,1.09,13.54
6236,1.11,13.92
6237,1.14,14.29
6238,1.17,14.66
6239,1.2,15.04
6240,1.22,15.41
6241,1.25,15.78
6242,1.28,16.16
6243,1.3,16.44
6244,1.33,16.45
6245,1.34,15.49
6246,1.31,12.55
6247,1.29,11.69
6248,1.28,14.69
6249,1.26,16.34
6250,1.24,16.14
6251,1.24,14.54
6252,1.25,12.01
6253,1.24,11.22
6254,1.22,11.22
6255,1.24,11.78
6256,1.27,12.58
6257,1.29,14.64
6258,1.3,17.08
6259,1.26,17.4
6260,1.25,16.81
6261,1.38,13.79
6262,1.5,11.6
6263,1.58,11.6
6264,1.64,11.6
6265,1.68,11.6
6266,1.7,11.56
6267,1.7,11.46
6268,1.72,12.52
6269,1.76,15.03
6270,1.78,15.3
6271,1.79,13.46
6272,1.81,12.88
6273,1.86,12.4
6274,1.86,12.39
6275,1.86,12.39
6276,1.86,12.38
6277,1.86,12.38
6278,1.86,12.37
6279,1.87,12.36
6280,1.87,12.36
6281,1.87,12.35
6282,1.87,12.35
6283,1.87,12.34
6284,1.88,12.34
6285,1.88,12.33
6286,1.88,12.32
6287,1.88,12.32
6288,1.88,12.31
6289,1.89,12.31
6290,1.89,12.3
6291,1.89,12.29
6292,1.89,12.29
6293,1.89,12.28
6294,1.9,12.28
6295,1.9,12.27
6296,1.9,12.27
6297,1.9,12.26
6298,1.9,12.26
6299,1.91,12.25
6300,1.91,12.24
6301,1.91,12.24
6302,1.91,12.23
6303,1.91,12.23
6304,1.91,12.22
6305,1.92,12.22
6306,1.92,12.21
6307,1.92,12.2
6308,1.92,12.2
6309,1.92,12.19
6310,1.93,12.19
6311,1.93,12.18
6312,1.93,12.18
6313,1.93,12.17
6314,1.93,12.17
6315,1.94,12.16
6316,1.94,12.15
6317,1.94,12.15
6318,1.94,12.14
6319,1.94,12.14
6320,1.95,12.13
6321,1.95,12.12
6322,1.95,12.12
6323,1.95,12.11
6324,1.95,12.11
6325,1.95,12.1
6326,1.96,12.1
6327,1.96,12.09
6328,1.96,12.09
6329,1.96,12.08
6330,1.96,12.07
6331,1.97,12.07
6332,1.97,12.06
6333,1.97,12.06
6334,1.97,12.05
6335,1.97,12.05
6336,1.98,12.04
6337,1.98,12.03
6338,1.98,12.03
6339,1.98,12.02
6340,1.98,12.02
6341,1.99,12.01
6342,1.99,12.01
6343,1.99,12
6344,2.02,12
6345,2.19,12
6346,2.33,11.31
6347,2.46,8.38
6348,2.52,7.86
6349,2.57,7.77
6350,2.86,7.84
6351,3.19,7.94
6352,3.11,7.95
6353,3,7.95
6354,3.24,7.95
6355,3.46,7.91
6356,3.3,7.23
6357,3.12,6.63
6358,2.63,7.62
6359,2.21,8.52
6360,2.49,8.52
6361,2.71,8.5
6362,2.56,8.3
6363,2.44,12.3
6364,2.44,12.36
6365,2.43,12.42
6366,2.42,12.55
6367,2.42,12.61
6368,2.41,12.67
6369,2.41,12.74
6370,2.4,12.8
6371,2.4,12.86
6372,2.39,12.95
6373,2.39,13.01
6374,2.38,13.08
6375,2.38,13.14
6376,2.37,13.2
6377,2.37,13.26
6378,2.36,13.33
6379,2.36,13.39
6380,2.35,13.45
6381,2.35,13.52
6382,2.34,13.58
6383,2.34,13.64
6384,2.33,13.7
6385,2.33,13.77
6386,2.32,13.83
6387,2.32,13.89
6388,2.31,13.96
6389,2.31,14.02
6390,2.3,14.08
6391,2.3,14.14
6392,2.29,14.21
6393,2.29,14.27
6394,2.28,14.33
6395,2.28,14.39
6396,2.27,14.46
6397,2.27,14.52
6398,2.26,14.58
6399,2.26,14.65
6400,2.25,14.71
6401,2.25,14.77
6402,2.24,14.85
6403,2.24,14.92
6404,2.23,14.98
6405,2.23,15.04
6406,2.22,15.1
6407,2.22,15.17
6408,2.21,15.23
6409,2.21,15.29
6410,2.2,15.36
6411,2.2,15.42
6412,2.19,15.48
6413,2.19,15.54
6414,2.18,15.61
6415,2.18,15.67
6416,2.17,15.73
6417,2.17,15.8
6418,2.16,15.86
6419,2.16,15.92
6420,2.15,15.98
6421,2.15,16.05
6422,2.14,16.11
6423,2.14,16.17
6424,2.13,16.24
6425,2.13,16.3
6426,2.12,16.36
6427,2.12,16.42
6428,2.11,16.49
6429,2.11,16.55
6430,2.1,16.61
6431,2.1,16.67
6432,2.09,16.74
6433,2.09,16.8
6434,2.08,16.89
6435,2.07,16.95
6436,2.07,17.01
6437,2.06,17.08
6438,2.06,17.14
6439,2.05,17.2
6440,2.05,17.27
6441,2.04,17.33
6442,1.81,14.83
6443,1.74,14.29
6444,1.66,13.76
6445,1.62,13.5
6446,1.59,13.23
6447,1.55,12.97
6448,1.51,12.7
6449,1.44,12.17
6450,1.4,11.9
6451,1.36,11.64
6452,1.32,11.37
6453,1.28,11.1
6454,2.84,5.4
6455,3.01,4.63
6456,2.97,4.59
6457,2.82,4.49
6458,2.84,4.38
6459,3,4.28
6460,3.01,4.51
6461,2.95,4.91
6462,2.89,6.01
6463,2.81,7.74
6464,2.78,7.74
6465,2.78,7.72
6466,2.93,7.63
6467,3.01,7.59
6468,2.82,7.78
6469,2.64,7.93
6470,2.54,7.93
6471,2.5,7.69
6472,2.57,6.99
6473,2.6,6.58
6474,2.55,6.58
6475,2.5,6.77
6476,2.45,7.17
6477,2.39,7.35
6478,2.33,7.35
6479,2.29,7.17
6480,2.27,6.87
6481,2.26,6.7
6482,2.25,6.6
6483,2.26,7.16
6484,2.27,7.96
6485,2.21,7.89
6486,2.14,7.6
6487,2.12,7.58
6488,2.11,7.6
6489,2.1,7.63
6490,2.09,7.65
6491,2.08,7.68
6492,2.07,7.71
6493,2.06,7.74
6494,2.05,7.77
6495,2.04,7.8
6496,2.03,7.82
6497,2.02,7.85
6498,2.01,7.87
6499,2,7.9
6500,1.99,7.93
6501,1.98,7.95
6502,1.97,7.98
6503,1.96,8.01
6504,1.95,8.03
6505,1.93,8.06
6506,1.92,8.08
6507,1.91,8.11
6508,1.9,8.14
6509,1.89,8.16
6510,1.88,8.19
6511,1.87,8.21
6512,1.86,8.24
6513,1.85,8.27
6514,1.84,8.29
6515,1.83,8.32
6516,1.82,8.34
6517,1.81,8.37
6518,1.8,8.4
6519,1.79,8.42
6520,1.78,8.45
6521,1.77,8.48
6522,1.76,8.5
6523,1.74,9.36
6524,1.68,11.67
6525,1.76,11.9
6526,1.87,11.8
6527,1.97,11.7
6528,2.08,11.6
6529,2.09,11.6
6530,2.1,11.6
6531,2.04,11.5
6532,2,11.42
6533,2.1,11.52
6534,2.19,11.58
6535,2.19,11.49
6536,2.18,11.8
6537,2.17,13.62
6538,2.15,15.2
6539,2.11,16.19
6540,2.08,17.04
6541,2.06,17.64
6542,2.05,17.92
6543,2.02,17.72
6544,2.05,17.57
6545,2.16,17.47
6546,2.25,17.36
6547,2.33,17.26
6548,2.38,17.16
6549,2.43,17.06
6550,2.41,16.96
6551,2.36,16.86
6552,2.32,16.83
6553,2.28,16.84
6554,2.33,16.76
6555,2.41,16.64
6556,2.42,16.64
6557,2.38,16.77
6558,2.24,17.18
6559,2.16,17.33
6560,2.16,17.14
6561,2.19,17.07
6562,2.24,17.18
6563,2.3,17.23
6564,2.38,17.22
6565,2.38,17.22
6566,2.34,17.22
6567,2.32,17.03
6568,2.32,16.73
6569,2.3,16.67
6570,2.29,16.69
6571,2.27,16.72
6572,2.26,16.74
6573,2.24,16.77
6574,2.23,16.79
6575,2.21,16.82
6576,2.2,16.84
6577,2.18,16.87
6578,2.17,16.89
6579,2.15,16.92
6580,2.14,16.94
6581,2.12,16.97
6582,2.11,16.99
6583,2.09,17.01
6584,2.08,17.04
6585,2.06,17.06
6586,2.04,17.1
6587,2.03,17.12
6588,2.01,17.15
6589,2,17.17
6590,1.98,17.2
6591,1.97,17.22
6592,1.95,17.25
6593,1.94,17.27
6594,1.92,17.3
6595,1.91,17.32
6596,1.89,17.35
6597,1.88,17.37
6598,1.86,17.4
6599,1.85,17.42
6600,1.83,17.45
6601,1.82,17.47
6602,1.8,17.5
6603,1.79,17.52
6604,1.77,17.55
6605,1.76,17.57
6606,1.74,17.6
6607,1.73,17.62
6608,1.71,17.65
6609,1.7,17.67
6610,1.68,17.69
6611,1.67,17.72
6612,1.65,17.74
6613,1.64,17.77
6614,1.62,17.79
6615,1.61,17.82
6616,1.59,17.84
6617,1.57,17.88
6618,1.56,17.9
6619,1.54,17.93
6620,1.53,17.95
6621,1.51,17.98
6622,1.5,18
6623,1.48,18.03
6624,1.46,18.05
6625,1.45,18.08
6626,1.43,18.1
6627,1.42,18.13
6628,1.4,18.15
6629,1.39,18.18
6630,1.37,18.2
6631,1.36,18.23
6632,1.34,18.25
6633,1.33,18.28
6634,1.31,18.3
6635,1.3,18.33
6636,1.28,18.35
6637,1.27,18.38
6638,1.25,18.4
6639,1.24,18.43
6640,1.22,18.45
6641,1.21,18.48
6642,1.19,18.5
6643,1.18,18.53
6644,1.16,18.55
6645,1.15,18.58
6646,1.13,18.6
6647,1.11,18.63
6648,1.1,18.66
6649,1.08,18.68
6650,1.07,18.71
6651,1.05,18.73
6652,1.04,18.76
6653,1.02,18.78
6654,1.01,18.81
6655,0.99,18.83
6656,0.98,18.86
6657,0.96,18.88
6658,0.95,18.91
6659,0.93,18.93
6660,0.92,18.96
6661,0.9,18.98
6662,0.89,19.01
6663,0.87,19.03
6664,0.86,19.06
6665,0.84,19.08
6666,0.83,19.11
6667,0.81,19.13
6668,0.8,19.16
6669,0.78,19.18
6670,0.77,19.21
6671,0.75,19.23
6672,0.74,19.26
6673,0.72,19.28
6674,0.71,19.31
6675,0.69,19.33
6676,0.68,19.35
6677,0.65,19.35
6678,0.62,18.91
6679,0.6,18.25
6680,0.64,18.29
6681,0.68,18.38
6682,0.7,18.39
6683,0.72,18.39
6684,0.76,18.39
6685,0.8,18.44
6686,0.8,18.93
6687,0.81,19.26
6688,0.79,18.57
6689,0.78,17.99
6690,0.82,17.88
6691,0.85,17.81
6692,0.86,17.81
6693,0.87,17.81
6694,0.88,17.81
6745,1.83,10.44
6746,1.98,10.44
6747,2.05,10.44
6748,2.11,10.44
6749,2.09,10.82
6750,2.09,10.85
6751,2.16,10.36
6752,2.21,10.05
6753,2.23,10.05
6754,2.23,9.93
6755,2.18,9.63
6756,2.11,9.43
6757,2.03,9.33
6758,2.02,9.76
6759,2.05,10.66
6760,2.06,11.08
6761,2.37,10.73
6762,2.22,11.16
6763,2.18,11.28
6764,2.17,11.33
6765,2.14,11.41
6766,2.13,11.45
6767,2.11,11.49
6768,2.1,11.53
6769,2.09,11.57
6770,2.07,11.61
6771,2.06,11.65
6772,2.05,11.69
6773,2.04,11.73
6774,2.02,11.76
6775,2,11.84
6776,1.98,11.88
6777,1.94,12
6778,1.93,12.04
6779,1.92,12.08
6780,1.9,12.12
6781,1.89,12.16
6782,1.88,12.2
6783,1.86,12.24
6784,1.85,12.28
6785,1.84,12.31
6786,1.82,12.35
6787,1.81,12.39
6788,1.8,12.43
6789,1.78,12.47
6790,1.77,12.53
6791,1.75,12.57
6792,1.74,12.61
6793,1.73,12.65
6794,1.71,12.68
6795,1.7,12.72
6796,1.69,12.76
6797,1.67,12.8
6798,1.66,12.84
6799,1.65,12.88
6800,1.63,12.92
6801,1.62,12.96
6802,1.61,13
6803,1.59,13.04
6804,1.58,13.08
6805,1.57,13.12
6806,1.55,13.16
6807,1.54,13.2
6808,1.53,13.23
6809,1.52,13.27
6810,1.5,13.31
6811,1.49,13.35
6812,1.48,13.39
6813,1.46,13.43
6814,1.45,13.47
6815,1.44,13.51
6816,1.42,13.55
6817,1.41,13.59
6818,1.4,13.63
6819,1.38,13.67
6820,1.37,13.71
6821,1.35,13.76
6822,1.34,13.8
6823,1.33,13.84
6824,1.31,13.88
6825,1.3,13.91
6826,1.29,13.95
6827,1.27,13.99
6828,1.26,14.03
6829,1.25,14.07
6830,1.22,14.15
6831,1.21,14.19
6832,1.19,14.23
6833,1.18,14.27
6834,1.17,14.31
6835,1.16,14.35
6836,1.14,14.39
6837,1.13,14.43
6838,1.12,14.46
6839,1.1,14.5
6840,1.09,14.54
6841,1.08,14.58
6842,1.06,14.62
6843,1.05,14.66
6844,1.04,14.7
6845,1.02,14.74
6846,1.01,14.78
6847,1,14.82
6848,0.98,14.86
6849,0.97,14.9
6850,1.24,12.92
6855,1.89,8.6
6856,1.93,8.8
6857,1.95,9.06
6858,1.95,9.37
6859,1.98,9.36
6860,2.04,9.17
6861,2.06,9.16
6862,2.05,9.26
6863,2.06,9.01
6864,2.07,8.6
6865,2.06,8.51
6866,2.04,8.5
6867,2.02,8.5
6868,2,8.49
6869,1.97,8.49
6870,1.95,8.48
6871,1.93,8.48
6872,1.91,8.47
6873,1.89,8.46
6874,1.87,8.46
6875,1.85,8.45
6876,1.83,8.45
6877,1.81,8.44
6878,1.79,8.44
6879,1.77,8.43
6880,1.74,8.43
6881,1.72,8.42
6882,1.7,8.41
6883,1.68,8.41
6884,1.65,8.4
6885,1.63,8.4
6886,1.61,8.39
6887,1.59,8.39
6888,1.57,8.38
6889,1.55,8.38
6890,1.53,8.37
6891,1.51,8.36
6892,1.49,8.36
6893,1.47,8.35
6894,1.45,8.35
6895,1.43,8.34
6896,1.4,8.34
6897,1.38,8.33
6898,1.36,8.33
6899,1.34,8.26
6900,1.32,8.06
6901,1.31,7.93
6902,1.32,7.93
6903,1.34,7.93
6904,1.37,7.93
6905,1.36,7.29
6906,1.32,6.02
6907,1.27,5.42
6908,1.21,5.42
6909,1.18,6.28
6910,1.18,7.68
6911,1.17,8.12
6912,1.14,8.1
6913,1.09,7.9
6914,1.03,7.74
6915,0.97,7.74
6916,0.91,7.74
6917,0.85,7.74
6918,0.81,8.48
6919,0.82,10.76
6920,0.85,10.91
6921,0.94,7.44
6922,1.01,5.61
6923,1.04,5.61
6924,1.05,5.61
6925,1.03,5.61
6926,0.99,7.53
6927,0.96,10.88
6928,0.93,12.06
6929,0.9,12.17
6930,0.87,12.27
6931,0.85,12.36
6932,0.83,12.39
6933,0.82,12.39
6934,0.83,12.39
6935,0.84,12.39
6936,0.83,12.39
6937,0.82,12.39
6938,0.81,12.19
6939,0.8,12
6940,0.83,12
6941,0.86,12.03
6942,0.86,12.28
6943,0.86,12.33
6944,0.86,12.23
6945,1,11.93
6946,1.26,11.42
6947,1.39,11.4
6948,1.42,11.7
6949,1.48,11.8
6950,1.55,11.8
6951,1.62,11.73
